scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,task_id,turns_total,trials_observed,english_turns,non_target_turns,target_turns,english_turn_share,non_target_turn_share,target_turn_share,first_non_target_turn,detected_lang_proportion,detected_lang_proportion_json
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,23,18,3,18,0,18,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,24,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,25,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,26,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,27,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,28,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,29,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,3,10,3,10,0,10,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,30,15,3,15,0,15,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,31,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,32,21,3,21,0,21,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,33,17,3,17,0,17,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,34,14,3,14,0,14,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,35,24,3,24,0,24,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,36,8,3,8,0,8,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,37,10,3,10,0,10,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,38,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,39,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,4,12,3,12,0,12,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,40,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,41,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,42,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,43,12,3,12,0,12,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,44,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,45,20,3,20,0,20,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,46,8,3,8,0,8,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,47,14,3,14,0,14,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,48,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,49,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,5,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,6,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,7,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,8,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/english/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507/20260426_190623_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507,9,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,0,10,3,10,0,10,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,1,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,10,19,3,19,0,19,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,11,14,3,14,0,14,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,12,21,3,21,0,21,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,13,13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,14,21,3,21,0,21,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,15,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,16,9,3,9,0,9,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,17,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,18,15,3,15,0,15,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,19,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,2,19,3,19,0,19,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,20,17,3,17,0,17,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,21,8,3,8,0,8,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,22,23,3,23,0,23,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,23,20,3,20,0,20,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,24,17,3,17,0,17,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,25,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,26,16,3,16,0,16,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,27,14,3,14,0,14,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,28,14,3,14,0,14,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,29,15,3,15,0,15,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,3,11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
english,En Baseline,airline,english,EN,en,en,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/english/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8/20260506_204315_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8,30,12,3,12,0,12,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
