primary_label,failure_count,relevant_trials,total_failures,summary_level,scenario,domain,normalized_agent_llm,language_scenario,failure_pct_of_all_failures,failure_pct_of_relevant_trials,failure_label
wrong_write_arguments_or_state,6,340,171,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,indonesian,0.03508771929824561,0.01764705882352941,Wrong write args/state
missing_required_read,6,341,142,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,vietnamese,0.04225352112676056,0.017595307917888565,Missing read
db_mismatch,6,342,231,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,thai,0.025974025974025976,0.017543859649122806,DB mismatch
missing_required_read,6,342,253,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,filipino,0.023715415019762844,0.017543859649122806,Missing read
loop_or_recovery_failure,6,342,153,scenario_domain_model_language,l2_domain,retail,qwen3.6-35b-a3b,indonesian,0.0392156862745098,0.017543859649122806,Loop/recovery
premature_final_or_incomplete_resolution,6,342,223,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,chinese,0.026905829596412557,0.017543859649122806,Premature/incomplete
missing_required_read,6,342,108,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,indonesian,0.05555555555555555,0.017543859649122806,Missing read
premature_final_or_incomplete_resolution,6,342,108,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,indonesian,0.05555555555555555,0.017543859649122806,Premature/incomplete
wrong_write_arguments_or_state,6,342,50,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,thai,0.12,0.017543859649122806,Wrong write args/state
premature_final_or_incomplete_resolution,6,342,104,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_5,0.057692307692307696,0.017543859649122806,Premature/incomplete
db_mismatch,6,342,139,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,chinese,0.04316546762589928,0.017543859649122806,DB mismatch
premature_final_or_incomplete_resolution,6,342,139,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,chinese,0.04316546762589928,0.017543859649122806,Premature/incomplete
db_mismatch,6,342,142,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_4,0.04225352112676056,0.017543859649122806,DB mismatch
premature_final_or_incomplete_resolution,6,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_5,0.04081632653061224,0.017543859649122806,Premature/incomplete
db_mismatch,6,342,250,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,indonesian,0.024,0.017543859649122806,DB mismatch
db_mismatch,5,338,113,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,vietnamese,0.04424778761061947,0.014792899408284023,DB mismatch
db_mismatch,5,340,133,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,chinese,0.03759398496240601,0.014705882352941176,DB mismatch
premature_final_or_incomplete_resolution,5,341,195,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,indonesian,0.02564102564102564,0.01466275659824047,Premature/incomplete
db_mismatch,5,342,157,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,indonesian,0.03184713375796178,0.014619883040935672,DB mismatch
db_mismatch,5,342,190,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,filipino,0.02631578947368421,0.014619883040935672,DB mismatch
db_mismatch,5,342,230,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,thai,0.021739130434782608,0.014619883040935672,DB mismatch
missing_required_read,5,342,230,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,thai,0.021739130434782608,0.014619883040935672,Missing read
missing_required_read,5,342,281,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,thai,0.017793594306049824,0.014619883040935672,Missing read
loop_or_recovery_failure,5,342,229,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,filipino,0.021834061135371178,0.014619883040935672,Loop/recovery
db_mismatch,5,342,108,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,indonesian,0.046296296296296294,0.014619883040935672,DB mismatch
premature_final_or_incomplete_resolution,5,342,152,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,vietnamese,0.03289473684210526,0.014619883040935672,Premature/incomplete
db_mismatch,5,342,30,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,vietnamese,0.16666666666666666,0.014619883040935672,DB mismatch
premature_final_or_incomplete_resolution,5,342,289,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,filipino,0.01730103806228374,0.014619883040935672,Premature/incomplete
premature_final_or_incomplete_resolution,5,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_2,0.043859649122807015,0.014619883040935672,Premature/incomplete
db_mismatch,5,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,filipino,0.034013605442176874,0.014619883040935672,DB mismatch
premature_final_or_incomplete_resolution,5,342,138,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_2,0.036231884057971016,0.014619883040935672,Premature/incomplete
premature_final_or_incomplete_resolution,5,342,159,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_3,0.031446540880503145,0.014619883040935672,Premature/incomplete
premature_final_or_incomplete_resolution,5,342,142,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_4,0.035211267605633804,0.014619883040935672,Premature/incomplete
missing_required_read,5,342,155,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,vietnamese,0.03225806451612903,0.014619883040935672,Missing read
premature_final_or_incomplete_resolution,5,342,155,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,vietnamese,0.03225806451612903,0.014619883040935672,Premature/incomplete
db_mismatch,5,342,226,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,thai,0.022123893805309734,0.014619883040935672,DB mismatch
wrong_read_arguments,2,144,47,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,filipino,0.0425531914893617,0.013888888888888888,Wrong read args
premature_final_or_incomplete_resolution,2,150,48,scenario_domain_model_language,english,airline,gpt-5-mini,english,0.041666666666666664,0.013333333333333334,Premature/incomplete
premature_final_or_incomplete_resolution,2,150,44,scenario_domain_model_language,english,airline,kimi-k2.5,english,0.045454545454545456,0.013333333333333334,Premature/incomplete
premature_final_or_incomplete_resolution,2,150,59,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,chinese,0.03389830508474576,0.013333333333333334,Premature/incomplete
wrong_read_arguments,2,150,60,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,indonesian,0.03333333333333333,0.013333333333333334,Wrong read args
wrong_read_arguments,2,150,61,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,thai,0.03278688524590164,0.013333333333333334,Wrong read args
missing_required_read,2,150,51,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,chinese,0.0392156862745098,0.013333333333333334,Missing read
loop_or_recovery_failure,2,150,79,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,filipino,0.02531645569620253,0.013333333333333334,Loop/recovery
missing_required_read,2,150,78,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,indonesian,0.02564102564102564,0.013333333333333334,Missing read
wrong_read_arguments,2,150,67,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,chinese,0.029850746268656716,0.013333333333333334,Wrong read args
db_mismatch,2,150,68,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,thai,0.029411764705882353,0.013333333333333334,DB mismatch
missing_required_read,2,150,68,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,thai,0.029411764705882353,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,68,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,thai,0.029411764705882353,0.013333333333333334,Premature/incomplete
wrong_read_arguments,2,150,57,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,chinese,0.03508771929824561,0.013333333333333334,Wrong read args
premature_final_or_incomplete_resolution,2,150,61,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,thai,0.03278688524590164,0.013333333333333334,Premature/incomplete
missing_required_read,2,150,36,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,chinese,0.05555555555555555,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,38,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,filipino,0.05263157894736842,0.013333333333333334,Premature/incomplete
wrong_read_arguments,2,150,39,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,indonesian,0.05128205128205128,0.013333333333333334,Wrong read args
db_mismatch,2,150,40,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,vietnamese,0.05,0.013333333333333334,DB mismatch
premature_final_or_incomplete_resolution,2,150,81,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,chinese,0.024691358024691357,0.013333333333333334,Premature/incomplete
missing_required_read,2,150,76,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,indonesian,0.02631578947368421,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,36,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,filipino,0.05555555555555555,0.013333333333333334,Premature/incomplete
missing_required_read,2,150,34,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,indonesian,0.058823529411764705,0.013333333333333334,Missing read
missing_required_read,2,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,vietnamese,0.0625,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,50,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,filipino,0.04,0.013333333333333334,Premature/incomplete
premature_final_or_incomplete_resolution,2,150,57,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,thai,0.03508771929824561,0.013333333333333334,Premature/incomplete
premature_final_or_incomplete_resolution,2,150,51,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_3,0.0392156862745098,0.013333333333333334,Premature/incomplete
wrong_read_arguments,2,150,51,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_3,0.0392156862745098,0.013333333333333334,Wrong read args
premature_final_or_incomplete_resolution,2,150,54,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_4,0.037037037037037035,0.013333333333333334,Premature/incomplete
missing_required_read,2,150,78,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,chinese,0.02564102564102564,0.013333333333333334,Missing read
missing_required_read,2,150,90,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,indonesian,0.022222222222222223,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_3,0.022727272727272728,0.013333333333333334,Premature/incomplete
missing_required_read,2,150,83,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,vietnamese,0.024096385542168676,0.013333333333333334,Missing read
premature_final_or_incomplete_resolution,2,150,83,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,vietnamese,0.024096385542168676,0.013333333333333334,Premature/incomplete
db_mismatch,4,341,142,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,vietnamese,0.028169014084507043,0.011730205278592375,DB mismatch
db_mismatch,4,341,150,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,vietnamese,0.02666666666666667,0.011730205278592375,DB mismatch
db_mismatch,4,342,118,scenario_domain_model_language,english,retail,qwen3.6-35b-a3b,english,0.03389830508474576,0.011695906432748537,DB mismatch
missing_required_read,4,342,138,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,chinese,0.028985507246376812,0.011695906432748537,Missing read
missing_required_read,4,342,175,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,filipino,0.022857142857142857,0.011695906432748537,Missing read
loop_or_recovery_failure,4,342,281,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,thai,0.014234875444839857,0.011695906432748537,Loop/recovery
db_mismatch,4,342,88,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,filipino,0.045454545454545456,0.011695906432748537,DB mismatch
loop_or_recovery_failure,4,342,223,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,chinese,0.017937219730941704,0.011695906432748537,Loop/recovery
loop_or_recovery_failure,4,342,245,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,thai,0.0163265306122449,0.011695906432748537,Loop/recovery
db_mismatch,4,342,104,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,vietnamese,0.038461538461538464,0.011695906432748537,DB mismatch
missing_required_read,4,342,123,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,indonesian,0.032520325203252036,0.011695906432748537,Missing read
missing_required_read,4,342,98,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,indonesian,0.04081632653061224,0.011695906432748537,Missing read
db_mismatch,4,342,289,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,filipino,0.01384083044982699,0.011695906432748537,DB mismatch
premature_final_or_incomplete_resolution,4,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,chinese,0.4,0.011695906432748537,Premature/incomplete
premature_final_or_incomplete_resolution,4,342,111,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,indonesian,0.036036036036036036,0.011695906432748537,Premature/incomplete
missing_required_read,4,342,121,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,thai,0.03305785123966942,0.011695906432748537,Missing read
missing_required_read,4,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_3,0.03508771929824561,0.011695906432748537,Missing read
missing_required_read,4,342,119,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_4,0.03361344537815126,0.011695906432748537,Missing read
db_mismatch,4,342,138,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_2,0.028985507246376812,0.011695906432748537,DB mismatch
db_mismatch,4,342,96,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,filipino,0.041666666666666664,0.011695906432748537,DB mismatch
db_mismatch,3,310,138,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,vietnamese,0.021739130434782608,0.00967741935483871,DB mismatch
db_mismatch,3,338,107,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,filipino,0.028037383177570093,0.008875739644970414,DB mismatch
loop_or_recovery_failure,3,338,107,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,filipino,0.028037383177570093,0.008875739644970414,Loop/recovery
db_mismatch,3,341,118,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_5,0.025423728813559324,0.008797653958944282,DB mismatch
premature_final_or_incomplete_resolution,3,342,120,scenario_domain_model_language,english,retail,gpt-5-mini,english,0.025,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,150,scenario_domain_model_language,english,retail,kimi-k2.5,english,0.02,0.008771929824561403,Missing read
premature_final_or_incomplete_resolution,3,342,150,scenario_domain_model_language,english,retail,kimi-k2.5,english,0.02,0.008771929824561403,Premature/incomplete
premature_final_or_incomplete_resolution,3,342,118,scenario_domain_model_language,english,retail,qwen3.6-35b-a3b,english,0.025423728813559324,0.008771929824561403,Premature/incomplete
wrong_write_action,3,342,8,scenario_domain_model_language,english,telecom,kimi-k2.5,english,0.375,0.008771929824561403,Wrong write action
wrong_write_action,3,342,5,scenario_domain_model_language,english,telecom,qwen3.6-35b-a3b,english,0.6,0.008771929824561403,Wrong write action
premature_final_or_incomplete_resolution,3,342,231,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,thai,0.012987012987012988,0.008771929824561403,Premature/incomplete
premature_final_or_incomplete_resolution,3,342,281,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,thai,0.010676156583629894,0.008771929824561403,Premature/incomplete
db_mismatch,3,342,69,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,indonesian,0.043478260869565216,0.008771929824561403,DB mismatch
premature_final_or_incomplete_resolution,3,342,229,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,filipino,0.013100436681222707,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,118,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,filipino,0.025423728813559324,0.008771929824561403,Missing read
missing_required_read,3,342,104,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,vietnamese,0.028846153846153848,0.008771929824561403,Missing read
premature_final_or_incomplete_resolution,3,342,104,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,vietnamese,0.028846153846153848,0.008771929824561403,Premature/incomplete
premature_final_or_incomplete_resolution,3,342,111,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,filipino,0.02702702702702703,0.008771929824561403,Premature/incomplete
db_mismatch,3,342,146,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,thai,0.02054794520547945,0.008771929824561403,DB mismatch
db_mismatch,3,342,107,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,vietnamese,0.028037383177570093,0.008771929824561403,DB mismatch
missing_required_read,3,342,107,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,vietnamese,0.028037383177570093,0.008771929824561403,Missing read
missing_required_read,3,342,134,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,indonesian,0.022388059701492536,0.008771929824561403,Missing read
missing_required_read,3,342,162,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,thai,0.018518518518518517,0.008771929824561403,Missing read
db_mismatch,3,342,103,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,chinese,0.02912621359223301,0.008771929824561403,DB mismatch
premature_final_or_incomplete_resolution,3,342,264,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,chinese,0.011363636363636364,0.008771929824561403,Premature/incomplete
db_mismatch,3,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,chinese,0.3,0.008771929824561403,DB mismatch
premature_final_or_incomplete_resolution,3,342,3,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,indonesian,1.0,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,96,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,chinese,0.03125,0.008771929824561403,Missing read
premature_final_or_incomplete_resolution,3,342,96,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,chinese,0.03125,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_2,0.02631578947368421,0.008771929824561403,Missing read
premature_final_or_incomplete_resolution,3,342,119,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_4,0.025210084033613446,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,109,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,vietnamese,0.027522935779816515,0.008771929824561403,Missing read
premature_final_or_incomplete_resolution,3,342,109,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,vietnamese,0.027522935779816515,0.008771929824561403,Premature/incomplete
premature_final_or_incomplete_resolution,3,342,154,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,indonesian,0.01948051948051948,0.008771929824561403,Premature/incomplete
missing_required_read,3,342,150,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,thai,0.02,0.008771929824561403,Missing read
missing_required_read,3,342,138,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_2,0.021739130434782608,0.008771929824561403,Missing read
wrong_read_arguments,1,150,66,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,filipino,0.015151515151515152,0.006666666666666667,Wrong read args
premature_final_or_incomplete_resolution,1,150,60,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,indonesian,0.016666666666666666,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,69,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,vietnamese,0.014492753623188406,0.006666666666666667,Premature/incomplete
wrong_read_arguments,1,150,66,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,vietnamese,0.015151515151515152,0.006666666666666667,Wrong read args
missing_required_read,1,150,75,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,chinese,0.013333333333333334,0.006666666666666667,Missing read
missing_required_read,1,150,79,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,filipino,0.012658227848101266,0.006666666666666667,Missing read
premature_final_or_incomplete_resolution,1,150,79,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,filipino,0.012658227848101266,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,78,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,indonesian,0.01282051282051282,0.006666666666666667,Premature/incomplete
loop_or_recovery_failure,1,150,81,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,thai,0.012345679012345678,0.006666666666666667,Loop/recovery
premature_final_or_incomplete_resolution,1,150,77,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,vietnamese,0.012987012987012988,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,57,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,chinese,0.017543859649122806,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,57,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,filipino,0.017543859649122806,0.006666666666666667,Premature/incomplete
missing_required_read,1,150,81,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,chinese,0.012345679012345678,0.006666666666666667,Missing read
loop_or_recovery_failure,1,150,84,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,filipino,0.011904761904761904,0.006666666666666667,Loop/recovery
missing_required_read,1,150,84,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,filipino,0.011904761904761904,0.006666666666666667,Missing read
missing_required_read,1,150,43,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,thai,0.023255813953488372,0.006666666666666667,Missing read
premature_final_or_incomplete_resolution,1,150,43,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,thai,0.023255813953488372,0.006666666666666667,Premature/incomplete
wrong_read_arguments,1,150,47,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,chinese,0.02127659574468085,0.006666666666666667,Wrong read args
premature_final_or_incomplete_resolution,1,150,47,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,indonesian,0.02127659574468085,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,48,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_2,0.020833333333333332,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,54,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_5,0.018518518518518517,0.006666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,1,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_4,0.011363636363636364,0.006666666666666667,Premature/incomplete
db_mismatch,2,336,112,scenario_domain_model_language,english,telecom,gpt-5-mini,english,0.017857142857142856,0.005952380952380952,DB mismatch
db_mismatch,2,338,141,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,indonesian,0.014184397163120567,0.005917159763313609,DB mismatch
missing_required_read,2,340,133,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,chinese,0.015037593984962405,0.0058823529411764705,Missing read
db_mismatch,2,340,136,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,thai,0.014705882352941176,0.0058823529411764705,DB mismatch
loop_or_recovery_failure,2,341,150,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,vietnamese,0.013333333333333334,0.005865102639296188,Loop/recovery
db_mismatch,2,341,97,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,thai,0.020618556701030927,0.005865102639296188,DB mismatch
db_mismatch,2,341,114,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_2,0.017543859649122806,0.005865102639296188,DB mismatch
loop_or_recovery_failure,2,341,254,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,vietnamese,0.007874015748031496,0.005865102639296188,Loop/recovery
missing_required_read,2,342,120,scenario_domain_model_language,english,retail,gpt-5-mini,english,0.016666666666666666,0.005847953216374269,Missing read
db_mismatch,2,342,150,scenario_domain_model_language,english,retail,kimi-k2.5,english,0.013333333333333334,0.005847953216374269,DB mismatch
db_mismatch,2,342,8,scenario_domain_model_language,english,telecom,kimi-k2.5,english,0.25,0.005847953216374269,DB mismatch
wrong_write_arguments_or_state,2,342,8,scenario_domain_model_language,english,telecom,kimi-k2.5,english,0.25,0.005847953216374269,Wrong write args/state
wrong_write_arguments_or_state,2,342,5,scenario_domain_model_language,english,telecom,qwen3.6-35b-a3b,english,0.4,0.005847953216374269,Wrong write args/state
loop_or_recovery_failure,2,342,175,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,filipino,0.011428571428571429,0.005847953216374269,Loop/recovery
missing_required_read,2,342,157,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,indonesian,0.012738853503184714,0.005847953216374269,Missing read
missing_required_read,2,342,190,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,filipino,0.010526315789473684,0.005847953216374269,Missing read
premature_final_or_incomplete_resolution,2,342,190,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,filipino,0.010526315789473684,0.005847953216374269,Premature/incomplete
missing_required_read,2,342,194,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,indonesian,0.010309278350515464,0.005847953216374269,Missing read
db_mismatch,2,342,82,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,chinese,0.024390243902439025,0.005847953216374269,DB mismatch
wrong_write_arguments_or_state,2,342,47,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,chinese,0.0425531914893617,0.005847953216374269,Wrong write args/state
wrong_write_arguments_or_state,2,342,88,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,filipino,0.022727272727272728,0.005847953216374269,Wrong write args/state
loop_or_recovery_failure,2,342,105,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,thai,0.01904761904761905,0.005847953216374269,Loop/recovery
premature_final_or_incomplete_resolution,2,342,105,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,thai,0.01904761904761905,0.005847953216374269,Premature/incomplete
wrong_write_arguments_or_state,2,342,105,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,thai,0.01904761904761905,0.005847953216374269,Wrong write args/state
missing_required_read,2,342,111,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,filipino,0.018018018018018018,0.005847953216374269,Missing read
premature_final_or_incomplete_resolution,2,342,123,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,indonesian,0.016260162601626018,0.005847953216374269,Premature/incomplete
premature_final_or_incomplete_resolution,2,342,146,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,filipino,0.0136986301369863,0.005847953216374269,Premature/incomplete
db_mismatch,2,342,134,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,indonesian,0.014925373134328358,0.005847953216374269,DB mismatch
premature_final_or_incomplete_resolution,2,342,134,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,indonesian,0.014925373134328358,0.005847953216374269,Premature/incomplete
premature_final_or_incomplete_resolution,2,342,162,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,thai,0.012345679012345678,0.005847953216374269,Premature/incomplete
